t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.9755,0.9844,-0.2295,-0.0645,1.985,-2.176,-1.031,25.50
1.9835,0.9783,-0.2297,-0.0593,0.908,0.061,-0.641,25.65
1.9989,0.9863,-0.2244,-0.0640,2.000,-2.435,-1.489,25.60
2.0084,0.9861,-0.2217,-0.0605,1.298,-1.359,-1.053,25.84
2.0231,0.9810,-0.2241,-0.0627,1.908,-2.534,-1.122,25.74
2.0268,0.9836,-0.2268,-0.0527,2.267,-2.847,-1.122,26.13
2.0418,0.9790,-0.2273,-0.0645,1.519,-2.206,-0.802,25.74
2.0444,0.9795,-0.2292,-0.0627,2.198,-2.763,-1.336,25.84
2.0560,0.9841,-0.2266,-0.0681,2.115,-2.573,-1.649,25.84
2.0665,0.9854,-0.2231,-0.0723,2.023,-2.481,-0.985,25.79
2.0781,0.9802,-0.2297,-0.0669,2.183,-2.855,-1.046,25.65
2.0848,0.9812,-0.2295,-0.0620,2.328,-2.649,-1.221,26.13
2.0928,0.9810,-0.2283,-0.0649,1.145,-0.786,-1.053,25.50
2.1091,0.9819,-0.2261,-0.0593,2.069,-2.771,-1.626,25.74
2.1192,0.9834,-0.2302,-0.0708,2.260,-2.489,-0.954,25.60
2.1241,0.9824,-0.2219,-0.0620,0.840,-0.160,-0.863,26.03
2.1399,0.9807,-0.2258,-0.0696,2.076,-2.382,-1.260,25.84
2.1426,0.9846,-0.2229,-0.0632,7.053,-11.756,-2.252,25.84
2.1570,0.9805,-0.2300,-0.0642,2.061,-2.046,-1.008,25.84
2.1645,0.9817,-0.2290,-0.0615,2.504,-2.466,-1.863,25.84
2.1741,0.9873,-0.2244,-0.0608,2.305,-3.221,-0.985,25.65
2.1894,0.9802,-0.2288,-0.0623,2.076,-2.359,-1.511,25.50
2.1928,0.9858,-0.2280,-0.0615,5.542,-9.603,-2.382,25.79
2.2052,0.9797,-0.2258,-0.0659,2.000,-2.260,-0.962,26.03
2.2148,0.9780,-0.2290,-0.0664,2.168,-2.794,-1.786,26.03
2.2281,0.9775,-0.2251,-0.0730,2.183,-2.611,-1.595,25.65
2.2356,0.9792,-0.2207,-0.0649,1.519,-2.084,-1.176,26.18
2.2471,0.9824,-0.2253,-0.0657,2.496,-2.603,-1.328,25.98
2.2547,0.9829,-0.2285,-0.0632,2.122,-2.924,-1.084,25.84
2.2636,0.9790,-0.2292,-0.0574,1.985,-2.107,-0.977,25.84
2.2747,0.9785,-0.2310,-0.0630,2.053,-2.298,-1.023,25.60
2.2843,0.9819,-0.2227,-0.0659,2.374,-3.153,-1.420,25.79
2.2930,0.9790,-0.2285,-0.0649,2.000,-1.756,-1.466,25.94
2.3058,0.9824,-0.2217,-0.0669,2.115,-2.221,-1.473,25.79
2.3153,0.9824,-0.2207,-0.0676,1.412,-1.305,-1.061,25.50
2.3264,0.9773,-0.2246,-0.0747,2.229,-2.237,-0.947,25.65
2.3364,0.9841,-0.2285,-0.0640,2.198,-2.527,-1.099,25.79
2.3430,0.9792,-0.2317,-0.0647,2.305,-2.611,-1.084,25.41
2.3536,0.9817,-0.2317,-0.0603,2.176,-2.954,-1.389,25.74
2.3629,0.9836,-0.2273,-0.0591,2.260,-2.885,-1.466,25.79
2.3767,0.9790,-0.2263,-0.0698,1.977,-2.504,-1.733,25.22
2.3870,0.9810,-0.2222,-0.0667,1.977,-2.733,-1.527,25.79
2.4009,0.9800,-0.2253,-0.0732,2.160,-2.382,-1.260,25.65
2.4056,0.9854,-0.2227,-0.0630,2.168,-2.313,-1.069,25.65
2.4233,0.9812,-0.2261,-0.0635,2.153,-2.748,-1.145,25.84
2.4257,0.9827,-0.2317,-0.0647,2.099,-2.420,-1.168,25.46
2.4361,0.9810,-0.2307,-0.0696,1.809,-2.313,-1.153,25.94
2.4460,0.9832,-0.2290,-0.0613,2.275,-2.603,-1.550,25.79
2.4545,0.9832,-0.2234,-0.0647,2.145,-2.885,-1.313,25.50
2.4637,0.9861,-0.2234,-0.0688,2.183,-2.870,-1.405,25.41
2.4748,0.9839,-0.2256,-0.0757,2.305,-2.359,-1.031,25.65
2.4852,0.9829,-0.2266,-0.0706,2.198,-2.664,-1.412,25.74
2.4953,0.9807,-0.2278,-0.0647,2.076,-2.878,-1.305,25.98
2.5045,0.9827,-0.2280,-0.0671,1.977,-2.069,-1.099,25.84
2.5137,0.9817,-0.2263,-0.0703,2.405,-3.321,-1.557,26.18
2.5246,0.9827,-0.2244,-0.0637,1.985,-2.214,-1.313,25.94
2.5341,0.9846,-0.2246,-0.0615,1.809,-1.786,-1.313,25.94
2.5522,0.9814,-0.2261,-0.0640,2.397,-2.863,-1.130,25.94
2.5551,0.9817,-0.2283,-0.0623,2.198,-2.611,-1.328,25.79
2.5672,0.9812,-0.2256,-0.0688,1.664,-1.550,-1.130,25.74
2.5770,0.9807,-0.2244,-0.0664,2.237,-2.275,-1.130,25.98
2.5878,0.9878,-0.2271,-0.0662,1.969,-2.183,-1.275,26.18
2.5957,0.9836,-0.2278,-0.0703,2.031,-2.305,-1.191,25.74
2.6047,0.9829,-0.2231,-0.0693,2.282,-2.954,-1.115,25.65
2.6146,0.9841,-0.2266,-0.0681,2.305,-2.641,-1.214,25.50
